time,wind_speed,wind_angle,battery_voltage,battery_current,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,velocity_x,velocity_y,velocity_z,angular_x,angular_y,angular_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
59.7,11.69999981,262,22.23141289,19.56136322,-79.7820007,40.45853161,288.3775968,-0.036899742,-0.091946751,0.967365146,0.233214393,-0.197585196,9.788288232,1.881773946,-0.014204936,-0.182968274,0.130573988,-2.018536319,-0.562151276,-9.539586741
59.9,11.69999981,258,22.03984833,21.9468956,-79.78200602,40.45852348,288.3660479,-0.039220121,-0.093885779,0.967254579,0.232520908,-0.159283286,9.811467386,1.830206425,0.001582292,0.083095878,0.032672334,-1.634452896,-0.261241755,-9.483578601
60,11.60000038,258,22.13750839,20.18160248,-79.78201669,40.45850731,288.3536043,-0.036422644,-0.090038761,0.968219995,0.230470344,-0.134040007,9.819093853,1.96664064,0.07197877,0.091784149,-0.074758127,-1.867452599,-0.420416852,-10.14654234
60.2,11.60000038,257,22.10996437,21.9468956,-79.7820219,40.45849922,288.3500624,-0.036445551,-0.087524205,0.968633533,0.229696468,-0.151204907,9.838348717,1.883345403,-0.049397483,0.022267254,0.041373435,-1.943102413,-0.860254061,-9.830009172
60.4,11.60000038,257,22.03734398,22.75797653,-79.78203242,40.45848302,288.3594217,-0.039805476,-0.079742625,0.968535662,0.232368991,-0.148753709,9.838238637,1.95703049,0.017635804,-0.080832623,0.449308246,-1.711205349,-0.753321643,-10.59958344
60.5,11.5,256,22.11121559,19.76811028,-79.78203761,40.4584749,288.377759,-0.043998204,-0.077135883,0.96756041,0.23651889,-0.215666038,9.85042984,1.940025621,0.092149206,0.058563244,0.148390219,-1.631107996,-0.486825507,-10.46483319
60.7,11.5,256,22.23391724,19.13991928,-79.78204803,40.45845868,288.4112539,-0.045525093,-0.080289871,0.965790629,0.24234198,-0.372902372,9.821979883,1.955092619,-0.053399302,-0.148996845,0.225993469,-1.737621461,-0.778561223,-9.779663476
60.81,11.5,256,22.25395012,18.67871666,-79.78205863,40.45844243,288.4520121,-0.039420407,-0.087326206,0.966409802,0.238479093,-0.341044499,9.792556152,1.932700952,-0.014855894,0.084106676,-0.041499205,-1.645672679,-0.270792451,-9.117510742
61,11.5,256,22.23266411,19.64883423,-79.78206384,40.45843438,288.460803,-0.036642164,-0.090882495,0.96705389,0.234956294,-0.281435898,9.772057065,1.927214688,-0.059356101,0.086815424,-0.097299136,-2.025470093,-0.254834833,-9.148805625
61.1,11.5,258,22.27147865,18.63895798,-79.78206902,40.45842631,288.5010195,-0.032416105,-0.09312962,0.968001544,0.230757609,-0.223524115,9.754557676,1.975517984,-0.198801816,-0.205881938,-0.10586226,-1.894304182,-0.348034389,-9.223225477
61.3,11.60000038,258,22.09493828,21.81171608,-79.78207936,40.45841023,288.5091772,-0.029707758,-0.092058204,0.969436705,0.225466922,-0.079653383,9.749233981,1.967291272,0.017471611,0.020400466,-0.379655421,-1.926785465,-0.19407837,-9.490433877
61.4,11.60000038,257,22.29151154,17.31101227,-79.78208464,40.45840207,288.5616026,-0.032812141,-0.090691514,0.96941328,0.225691155,-0.027700981,9.730606357,2.010161553,0.146422923,0.285187483,-0.225816488,-2.105191909,0.225203464,-9.717967749
61.5,11.80000019,255,22.24643707,17.98691177,-79.78209513,40.45838593,288.6224489,-0.032711972,-0.087679036,0.969354987,0.227141514,-0.050250044,9.714930917,2.040088903,0.029667981,0.264643222,-0.02954302,-2.142591723,-0.02200722,-9.998992535
61.7,11.89999962,254,22.32531548,17.25535011,-79.78210546,40.45836988,288.6700678,-0.033840526,-0.092721909,0.96868968,0.227811307,-0.063203434,9.688100585,2.14362591,-0.096267581,0.052773442,-0.171509922,-2.215769627,0.310735402,-9.690211601
61.8,11.80000019,252,22.41170692,14.77439594,-79.78211057,40.45836173,288.7209902,-0.035857461,-0.095015094,0.968711674,0.22645992,-0.074645975,9.685328749,2.210997482,0.006463676,-0.08214777,0.184411168,-1.928603657,-0.31804402,-9.817247039
62,11.89999962,252,22.29651833,17.75631142,-79.78211574,40.4583537,288.7479925,-0.034898639,-0.100316502,0.96870786,0.224329546,-0.040530897,9.682391617,2.232354267,0.007746368,-0.133592159,-0.241403356,-2.11125474,-0.010819761,-9.387301272
62.2,12.19999981,255,22.29651833,18.01076698,-79.78212599,40.45833749,288.8267469,-0.032215938,-0.106612101,0.969018459,0.220452517,0.051422912,9.63289197,2.386831823,0.131615356,0.042200383,-0.452581108,-2.330639787,0.198107175,-9.23823411
62.3,12.39999962,255,22.24894142,18.98088455,-79.78213114,40.45832949,288.8450632,-0.032064162,-0.105080515,0.969592512,0.218678936,0.088404321,9.59967944,2.346362775,0.110061571,0.137821034,-0.000454167,-2.563913724,0.192583273,-9.283402682
62.4,12.60000038,254,22.36162567,16.84980965,-79.78214147,40.45831344,288.9208631,-0.031846724,-0.113249101,0.969511628,0.214959919,0.177034693,9.590514947,2.286663587,-0.051220424,0.095805928,0.088586755,-2.295605463,-0.218915953,-9.025067432
62.6,12.89999962,255,22.32155991,17.17583084,-79.78215185,40.45829744,289.0007715,-0.025896676,-0.121220917,0.968439341,0.216241136,0.193062435,9.517805798,2.409866151,0.001242236,0.176188335,-0.157204941,-2.683595411,0.069928825,-8.749240821
62.7,13.19999981,256,22.29025841,17.56546783,-79.78215692,40.4582895,289.0012731,-0.027112823,-0.122646339,0.967584789,0.219094917,0.150480213,9.50247888,2.400611588,0.141376853,0.045182627,-0.278618336,-2.477331371,0.248659826,-9.09679815
62.9,13.39999962,259,22.25520134,19.58521843,-79.78216205,40.45828145,289.0468683,-0.033087924,-0.122526236,0.966368377,0.223662287,0.052853426,9.484211917,2.485981875,0.090129904,-0.2624093,0.25332126,-2.7002246,-0.16575168,-9.59227834
63.1,13.80000019,258,22.10746002,21.25509262,-79.78217228,40.45826549,289.1062326,-0.046243485,-0.13054125,0.963871896,0.227533549,-0.149500617,9.429406895,2.542147392,-0.051323768,-0.12119469,-0.175311387,-3.038625482,-0.064361838,-9.014627813
63.2,14,258,22.13500404,21.76400566,-79.78218227,40.45824974,289.102231,-0.038216624,-0.144559905,0.963408649,0.222453862,-0.127113281,9.326841291,2.606483508,-0.136974737,-0.021353213,-0.101072013,-2.859619406,-0.315881938,-8.658030689
63.3,14.19999981,263,21.99727821,22.16159439,-79.78218735,40.45824186,289.1448889,-0.039182235,-0.155174822,0.96278882,0.217768744,-0.056913565,9.247071962,2.791563673,0.005832376,-0.276704133,0.04793559,-2.881184523,-0.21747995,-8.840624616
63.51,14.5,271,21.9860096,23.35436058,-79.78219234,40.45823403,289.1347341,-0.055160511,-0.161709279,0.96105957,0.217191532,0.087343131,9.220294249,2.924765219,0.346476912,-0.256359547,-0.009132089,-3.18256522,0.196932981,-8.682341657
63.7,14.69999981,271,21.9860096,21.04834557,-79.78220251,40.45821821,289.1579924,-0.061620571,-0.156499714,0.963209093,0.209616691,0.123901519,9.178851137,3.23291721,-0.327416748,0.178821966,-0.028088074,-3.147443042,0.016877221,-9.537632602
63.8,14.69999981,271,22.01230431,20.95292473,-79.78220764,40.45821035,289.1517897,-0.045908038,-0.15355441,0.965402544,0.205697715,0.272635732,9.23410212,3.168117392,-0.180687681,0.090855479,-0.219734043,-2.614325202,-0.011901697,-9.661664325
64,14.69999981,267,22.0173111,22.12183571,-79.78221809,40.45819463,289.1687174,-0.029717771,-0.154192686,0.965717494,0.206715181,0.473083848,9.304446073,3.052613306,-0.006583439,0.039292514,0.072781496,-2.926979331,0.110971419,-9.637007786
64.1,14.69999981,267,22.29151154,16.98498917,-79.78222869,40.4581788,289.1670599,-0.016825059,-0.158126637,0.964459777,0.21102199,0.403315365,9.366088183,3.084033769,0.076397501,-0.009773823,-0.354512781,-3.182804079,0.123671937,-9.326400182
64.2,14.80000019,267,22.31780434,17.93124962,-79.78223385,40.45817083,289.165288,-0.018230326,-0.160303906,0.963490605,0.213673532,0.305126642,9.404468656,3.021317913,0.117011644,0.092566311,0.053579576,-2.6996314,0.120052766,-8.893855913
64.41,14.80000019,267,22.32781982,17.01679611,-79.78223933,40.45816291,289.1467295,-0.025361771,-0.158039719,0.962966919,0.216967776,0.224001337,9.415064151,3.055736537,0.109978817,-0.119241662,0.023225302,-3.177721679,-0.377525808,-9.227540722
64.6,14.80000019,268,22.30904007,18.13799667,-79.7822498,40.45814685,289.1253614,-0.04099986,-0.145116493,0.962276638,0.226459906,-0.023867766,9.489729351,2.975031912,0.252213329,0.246292293,0.104372196,-3.092014069,-0.284785258,-9.377494322
64.7,14.80000019,264,22.22515297,19.4261837,-79.78225487,40.45813876,289.1201525,-0.048236839,-0.140160456,0.961131215,0.232927233,-0.183491357,9.531317922,2.932187214,0.222871497,0.148591921,-0.010248308,-2.980020009,-0.605766571,-9.563106582
64.9,14.60000038,265,22.24142838,18.79004097,-79.78226519,40.45812258,289.0977068,-0.047937848,-0.11752747,0.962499619,0.239757851,-0.452049092,9.496947864,2.811485044,-0.057315987,0.512937486,0.285951823,-3.113211395,-0.678587795,-9.703505831
65,14.69999981,265,22.31154442,16.4919796,-79.78227548,40.45810652,289.0761347,-0.03838582,-0.035320327,0.96824652,0.2444949,-0.462807151,9.551031028,1.734487366,0.251869231,0.764068723,-0.11953292,-2.524241243,-0.498163441,-10.16126914
65.2,14.60000038,249,22.56445694,13.93150806,-79.78228039,40.45809871,289.0890951,-0.031217258,0.003162183,0.96886611,0.245589301,-0.477119433,9.454530086,0.987302861,-0.172613651,0.746255219,-0.037842385,-2.619979167,-0.248645975,-10.58350477
65.31,14.5,238,22.55945015,13.43054581,-79.78228521,40.45809108,289.1110983,-0.025008217,0.027544698,0.969602525,0.241840914,-0.450015019,9.267189354,0.291274502,5.36E-05,0.43891421,0.120538726,-2.16812973,-0.446690585,-10.25364813
65.5,14.5,239,22.66837883,11.44260311,-79.78229477,40.45807627,289.1356554,-0.012944289,0.04455784,0.971720695,0.231529698,-0.237682071,8.73626815,-0.280238724,-0.191604838,0.254125386,-0.277732193,-2.368531937,-0.402011608,-10.55900961
65.6,14.39999962,239,22.55569267,12.8103075,-79.78229959,40.45806911,289.1424322,-0.009048929,0.046015646,0.973006189,0.225964069,-0.120629735,8.497405673,-0.433752558,-0.130994216,0.065145232,-0.245711133,-2.00982616,-0.600489898,-10.08608681
65.7,14.10000038,223,22.72847748,9.844296455,-79.78230801,40.45805589,289.1886511,0.002019187,0.068259217,0.973379314,0.218790874,0.03100685,7.833033149,-0.576307577,0.03957722,0.134907901,-0.077412568,-1.813706893,-0.533603415,-10.49781499
65.9,13.89999962,220,22.6671257,11.68910789,-79.7823162,40.45804338,289.2258539,0.002230122,0.074885622,0.973914921,0.214189142,0.141801119,7.243588181,-0.755599556,-0.016521744,0.430778801,-0.125218421,-1.930378872,-0.428262354,-9.874846791
66,13.39999962,220,22.75727463,9.208153725,-79.7823204,40.45803737,289.234561,0.007284775,0.090723917,0.972932696,0.212410063,0.200844324,6.961463727,-0.863458498,0.030615559,0.347252935,-0.174461737,-1.406564682,0.433467143,-9.917979362
66.2,13.10000038,221,22.62080002,11.31537437,-79.78232398,40.45803183,289.2480116,0.014673456,0.102375716,0.971933484,0.211303636,0.188793184,6.614605542,-1.103057326,-0.138906091,-0.098531954,0.154580861,-1.407526257,-0.29436625,-9.7744156
66.4,12.60000038,216,22.61579132,13.25560665,-79.78233138,40.45802138,289.247344,0.034619935,0.124336168,0.970166922,0.205227181,0.187574134,5.924298219,-1.344871097,-0.085738309,0.292818069,-0.02233292,-1.095684671,-0.363960158,-10.01761826
66.5,12.30000019,212,22.40419579,15.16403294,-79.78233799,40.45801196,289.2550039,0.042088106,0.145127207,0.968545556,0.19770284,0.204824517,5.164167842,-1.518179531,0.079126969,0.245264694,0.192225695,-0.818707109,-0.514987744,-10.19055434
66.6,11.80000019,213,22.56445694,12.3968153,-79.78234064,40.45800775,289.2530336,0.040630858,0.150783733,0.967978179,0.196549654,0.171619156,4.751146892,-1.512320012,-0.046168871,-0.143627286,0.135338366,-0.689173521,-0.547976456,-10.46038697
66.8,11.5,214,22.77855873,9.581887245,-79.78234581,40.45800026,289.2625399,0.027240325,0.134373173,0.969850957,0.201471835,0.13839148,4.067778064,-1.314410833,0.28266263,-0.032173794,-0.246032923,-1.054156065,-0.407647666,-10.06532569
67,10.89999962,214,22.55319023,12.63536835,-79.78234783,40.4579969,289.2532873,0.02042638,0.13259317,0.969155252,0.206736326,0.067881069,3.731939984,-1.189230608,0.052805692,0.110774465,0.126614049,-1.068474215,-0.182203388,-9.93033102
67.1,10.60000038,218,22.64834595,12.70693493,-79.78235018,40.457994,289.2714338,0.020561891,0.140343338,0.966902554,0.21208629,0.041357619,3.438497869,-1.084414708,-0.106864378,0.078513682,0.374016136,-0.79733517,-0.53393678,-9.980109537
67.3,10,218,22.61579132,13.48620892,-79.7823534,40.45798866,289.2333155,0.029049143,0.159917697,0.961445034,0.221824393,-0.025813333,2.700392154,-1.103833611,-0.072147883,0.170961916,0.332030386,-0.433958674,-0.336369559,-9.979169304
67.41,9.699999809,218,22.55068588,13.51801586,-79.78235648,40.45798486,289.2264318,0.043022215,0.161171362,0.95942986,0.227304265,-0.054997172,1.966522769,-0.973250557,-0.123167887,0.066863731,-0.059248332,-0.450216492,-0.030497204,-10.25863698
67.5,9.199999809,219,22.4943428,15.6888504,-79.78235771,40.4579835,289.2468309,0.05017291,0.160358354,0.958919108,0.228565559,-0.079205009,1.647286834,-0.823858206,-0.043609634,0.231289595,-0.081009328,-0.682268691,-0.268594446,-10.23043469
67.7,8.899999619,216,22.55444145,14.352952,-79.78235849,40.45798215,289.2219419,0.047180038,0.169549674,0.957404494,0.228918612,-0.111426108,1.278076548,-0.727899568,0.184842423,0.119782351,-0.03515676,-0.360125371,0.39792656,-10.27276619
67.9,8.300000191,218,22.60828018,20.29292679,-79.78235977,40.4579808,289.1747579,0.028823344,0.165972456,0.958469212,0.23012875,-0.138714931,0.56969762,-0.609937826,0.084847733,-0.259051174,0.098740585,-0.307753359,-0.440129424,-9.777845576
68.01,8,218,22.36788559,18.54353714,-79.78235991,40.45798029,289.1334238,0.019743497,0.163792372,0.959164441,0.229751855,-0.157071081,0.226882094,-0.571587239,0.245197296,0.062273476,-0.040742222,0.028216872,-0.533116379,-9.478204426
68.1,7.5,224,22.5832386,11.80838394,-79.78236013,40.45798021,289.0535459,-0.021407768,0.043791432,0.964400887,0.259913355,-0.074265636,-0.074016557,-0.66902385,-0.053489376,-1.432723045,0.585350156,-0.293125763,-0.327860216,-8.630692617
68.31,7.300000191,233,22.09619141,22.73412132,-79.78235992,40.45798087,288.9257421,-0.03140685,-0.02235898,0.930775404,0.363553077,0.042403715,-0.116837258,-0.779527372,0.248886123,0.203944862,1.367434859,-1.018158047,0.180631711,-9.402476551
68.4,6.900000095,232,21.91714859,24.95266724,-79.78235984,40.45798101,288.8497953,-0.034484304,-0.004315503,0.903709352,0.426733673,0.102432655,-0.118155388,-0.73890987,0.028507775,0.483625412,1.300825238,-1.004570799,-0.048183615,-9.997686267
68.6,6.699999809,231,21.88208961,25.5092907,-79.78235966,40.45798192,288.7726049,-0.018377095,0.007951375,0.869289041,0.493898392,0.192955678,-0.166288697,-0.633029834,-0.259118557,0.230466396,1.688526869,-0.251738677,-0.316600488,-10.49910606
68.8,6.300000191,255,22.05487251,23.33050537,-79.78235959,40.45798244,288.6707659,0.000824744,-0.00496241,0.776247263,0.630408585,0.285186458,-0.147524718,-0.366324896,-0.252354473,-0.248853683,1.750272632,-0.042331438,0.0972838,-11.25715664
68.91,6.099999905,262,21.99978256,22.88520622,-79.7823591,40.45798409,288.5773916,0.015058549,-0.014965001,0.663679659,0.747715652,0.39908523,-0.133898964,-0.146709354,-0.104731053,0.016661899,1.656063795,-0.435001598,0.439448223,-11.05144691
69,5.800000191,254,22.27773857,18.16980362,-79.78235895,40.45798535,288.5022097,0.015360968,-0.014926744,0.603651166,0.796960771,0.485150697,-0.078971824,-0.133686823,0.025924098,-0.046449017,1.448015094,-0.407110855,0.643753081,-10.55083521
69.2,5.699999809,249,22.25520134,20.09413338,-79.7823588,40.45798579,288.4896173,0.005023508,-0.01972492,0.540562689,0.841057479,0.51285496,-0.009386552,-0.163190927,0.025914727,-0.283567816,1.558680773,-0.443301575,0.529608269,-9.640741818
69.4,5.5,270,21.99352264,24.45170403,-79.78235864,40.4579879,288.3403616,0.010307737,-0.018635422,0.403549224,0.914710045,0.547630248,0.169151603,-0.347134732,0.060963355,0.345668435,1.574827671,-0.381699806,0.605980908,-9.363151687
69.5,5.400000095,279,21.8182354,27.11554909,-79.78235843,40.45798839,288.3053656,0.02900851,-0.00994839,0.330800027,0.943202555,0.499498886,0.224593611,-0.388992149,-0.020363782,0.371534318,1.487264872,0.000904363,0.392814924,-9.487034306
69.7,5.400000095,261,21.83325958,26.06591415,-79.78235836,40.45799062,288.1862841,0.035186332,0.004153181,0.207254782,0.977645278,0.413206707,0.344141144,-0.304648574,-0.202112451,-0.226317808,0.968077838,0.576050546,0.232928331,-10.56716531
69.8,5.400000095,251,22.46053696,14.73463726,-79.78235813,40.45799108,288.1623907,0.023598885,-0.000806226,0.164849728,0.986036122,0.383309906,0.379498334,-0.220118768,-0.250053823,-0.294222713,0.354845703,0.492735507,0.306908363,-10.75387977
69.9,5.300000191,264,22.18633842,21.03244209,-79.78235762,40.45799294,288.0916414,-0.007429405,0.058884453,0.122812785,0.990653515,0.558155009,0.512113084,-0.15847395,0.806315422,-0.248705178,0.14173463,0.587199177,0.5398857,-9.839686314
70.11,5.300000191,242,22.10620689,21.3823204,-79.78235698,40.45799486,288.0329847,-0.026144963,0.038702022,0.120271735,0.99164176,0.661171389,0.716685227,0.00506086,-1.127129197,-0.15193601,0.11258918,0.282103231,-0.596249899,-9.893930933
70.2,5.300000191,229,22.11997986,19.44208717,-79.78235637,40.45799566,288.0209627,-0.022320652,-0.012515349,0.12968114,0.991225481,0.740042962,0.787625571,-0.049684257,-1.026435256,-0.091839001,-0.259902567,0.145496852,0.254524839,-9.479985487
70.4,5.199999809,223,22.07866287,20.60304642,-79.78235597,40.45799691,287.9907103,-0.01493327,-0.043839324,0.141229987,0.988892972,0.767367071,0.889535335,-0.165235741,-0.538195133,-0.183488578,-0.29001677,0.707413107,0.795080411,-9.759989349
70.6,5.099999905,247,22.07365417,21.69244003,-79.78235455,40.4579993,287.9672518,-0.033530101,-0.073666349,0.164157599,0.983108044,0.756560466,1.093867207,-0.202886078,-0.212108985,-0.409071356,-0.19414328,0.583142196,0.606235299,-9.73289803
70.7,5.099999905,250,22.11497116,19.12401581,-79.78235412,40.45800049,287.9483766,-0.048865955,-0.081454761,0.174993232,0.979976833,0.718396162,1.234753348,-0.184472833,-0.097672381,-0.448553324,-0.199434608,0.726584226,0.756843275,-9.735908176
70.8,5,248,22.20386696,19.1001606,-79.78235328,40.45800349,287.9339189,-0.07540939,-0.082915097,0.188742429,0.975610018,0.670896893,1.534331196,-0.071161013,0.100022137,-0.271353573,-0.135166019,0.184453999,0.622231234,-9.614328775
71.01,5,248,22.10370255,22.11388397,-79.78235319,40.458007,287.9170751,-0.094810098,-0.071680754,0.188820809,0.974792063,0.629941406,1.917661534,0.003679315,0.144837484,-0.072989881,-0.01735143,0.300164641,0.763496018,-9.612245997
71.2,4.900000095,250,22.10871124,20.9688282,-79.7823534,40.45800888,287.8857355,-0.101789519,-0.070691988,0.184453338,0.974996746,0.576947612,2.13251686,0.066295581,-0.013081985,-0.201268658,0.184283271,-0.099781273,0.548407286,-9.658550683
71.31,4.800000191,249,22.08492279,20.56328773,-79.78235374,40.45801093,287.8516893,-0.106262416,-0.071973585,0.178072602,0.975611806,0.540027233,2.36299329,0.126878841,0.036345277,0.011427132,0.128020942,-0.079888945,0.801276705,-9.628169135
71.4,4.599999905,254,22.05362129,20.65075684,-79.78235466,40.45801581,287.8272829,-0.111080363,-0.071072832,0.162597999,0.977840424,0.434891971,2.833767728,0.258184571,0.048893936,0.032947361,0.100197494,0.01118613,0.878914207,-9.803953979
71.6,4.5,257,22.07240105,20.97677994,-79.7823559,40.45802126,287.8025675,-0.114510804,-0.074364983,0.15068835,0.979106843,0.302262246,3.275564029,0.391085749,0.023996321,-0.123957381,0.237366766,-0.19674894,0.633672116,-9.862126758
71.8,4.5,267,21.9910183,22.82159042,-79.78235683,40.45802425,287.7626543,-0.116375498,-0.076199971,0.145548001,0.97952348,0.236054479,3.508203907,0.442325663,-0.064001501,0.077897832,0.087640472,-0.069864872,0.818392967,-9.784614898
71.9,4.5,273,21.97849846,22.81363869,-79.78235768,40.45802737,287.7701483,-0.117728092,-0.078013338,0.140958697,0.979890168,0.170507104,3.699547857,0.512211887,-0.055618491,-0.118980169,0.180137873,-0.199732116,0.698655732,-9.751982757
72.1,4.800000191,280,22.11747551,21.22328377,-79.78235989,40.45803419,287.7295446,-0.116021819,-0.074944332,0.133895755,0.981322765,0.058045613,4.07159807,0.696399267,0.086315304,0.052285649,0.0023294,-0.576615497,0.909497046,-10.09860921
72.2,4.900000095,284,22.14251709,19.33076286,-79.78236124,40.45803786,287.6936026,-0.115556046,-0.075717576,0.132878035,0.981456697,-0.009427802,4.290855245,0.728005515,0.037572015,0.096032403,-0.210835844,-0.478173711,0.939507295,-10.00665005
72.3,5.199999809,291,22.12373543,21.12786293,-79.78236425,40.45804578,287.6531057,-0.126501054,-0.080160581,0.139264971,0.978865206,-0.052820638,4.685007822,0.841016945,0.045500588,-0.249292612,-0.070135295,-0.550153996,0.910263396,-9.497956905
72.5,5.300000191,294,22.01480675,21.9468956,-79.7823677,40.45805447,287.6085348,-0.139333159,-0.073359206,0.146964893,0.976527631,0.002981464,5.057353303,1.188236131,0.045408297,0.187635109,-0.235331863,-0.723300503,1.132658078,-10.31138354
72.6,5.599999905,299,21.77065849,26.99627304,-79.78236957,40.45805903,287.5780954,-0.141874135,-0.07108862,0.15064159,0.975769103,0.018622488,5.269935368,1.334041756,0.06239371,0.031737607,-0.015356507,-0.600607537,0.950171666,-10.59343568
72.8,5.699999809,301,21.73935699,27.19506645,-79.78237154,40.4580638,287.5546217,-0.141777396,-0.067686021,0.154402211,0.975437224,0.060216441,5.478683565,1.525521031,0.099497132,0.053215399,-0.025601229,-0.773084209,0.896557961,-11.02471461
73,6.099999905,302,21.77190971,26.13748169,-79.7823759,40.45807408,287.5517111,-0.13477391,-0.063143358,0.164319441,0.975114465,0.15889053,5.872194055,1.88015746,0.052467786,0.033681396,-0.092008553,-1.058528028,0.853986942,-11.1965292
73.1,6.300000191,302,21.79069138,25.21507454,-79.78238086,40.45808524,287.568757,-0.129717916,-0.061056245,0.17003186,0.974953651,0.246494573,6.281196133,2.085205541,-0.014322269,-0.060752071,0.075223237,-1.151508478,0.660504038,-10.97680019
73.2,6.5,308,21.83701706,25.35025597,-79.78238334,40.458091,287.6011076,-0.132131755,-0.057083953,0.169707999,0.974926591,0.283137973,6.473876049,2.207512322,0.143173486,-0.133131728,0.099863566,-0.895378139,0.720175532,-10.96525311
73.4,6.699999809,310,21.83701706,25.67627716,-79.78238889,40.45810341,287.6743269,-0.135747597,-0.045830067,0.165475443,0.975751042,0.242373131,6.834927059,2.582023601,0.041927569,0.016970366,-0.073509507,-1.018584016,0.874551673,-10.92706026
73.5,6.900000095,309,21.89461136,23.12375832,-79.78239195,40.45811014,287.7182417,-0.131894752,-0.045365419,0.163179308,0.976687431,0.214258064,7.041679276,2.713788287,0.091113143,0.062882535,0.046026718,-0.794771824,0.67520138,-10.90040281
73.7,7,311,22.08617401,21.2948513,-79.78239475,40.45811667,287.7858553,-0.1300188,-0.045699418,0.161573529,0.977190256,0.193665465,7.240826846,2.773549869,-0.103711821,0.015249985,0.046023548,-0.953088842,0.739038284,-10.55706132
73.9,7.300000191,314,22.01981544,21.50954819,-79.78240101,40.4581306,287.9124212,-0.129906267,-0.05159758,0.159308821,0.977283418,0.18136236,7.599511771,2.887389962,-0.124217942,0.009107485,0.024808185,-1.091849848,0.706964113,-10.27172071
74.01,7.400000095,315,21.99727821,20.77003288,-79.78240756,40.45814509,288.0288324,-0.134727627,-0.055178206,0.156731218,0.976851761,0.15530686,7.943103527,2.948067709,0.008437407,-0.072359428,-0.088498145,-0.902101999,0.911334972,-9.895023193
74.1,7.699999809,320,22.01605988,21.33460999,-79.78241068,40.45815238,288.0964174,-0.14273721,-0.053808019,0.154888541,0.976084232,0.143811719,8.083714304,3.049838998,0.03236676,-0.243054539,0.05438666,-1.131511073,0.640641047,-9.629714554
74.3,7.800000191,323,21.95220566,22.52737617,-79.78241764,40.45816768,288.2154818,-0.158060551,-0.052542109,0.151033297,0.974394798,0.058408228,8.362981519,3.355490861,0.025603721,-0.26473248,0.318724394,-1.073238014,0.464811873,-9.736212816
74.5,8.100000381,325,22.08366966,19.88738632,-79.78242096,40.45817546,288.2727404,-0.160761178,-0.052187566,0.14900893,0.974283755,0.043791579,8.512278864,3.51461756,-0.056756355,-0.032669682,0.129445389,-0.945282005,0.619488817,-9.849295628
74.6,8.199999809,326,22.11747551,20.03847122,-79.78242792,40.45819175,288.4410696,-0.138173133,-0.058257516,0.15043056,0.97718209,-0.023538738,8.809352029,3.553235387,-0.104679897,0.377751768,-0.071637154,-1.486894462,0.570308288,-9.525113128
74.7,8.600000381,329,22.01230431,20.49967384,-79.78243145,40.45819992,288.4944868,-0.122549854,-0.060794063,0.153435856,0.978643477,-0.00144685,9.054620555,3.269477309,-0.044033017,0.310986102,-0.132741332,-1.38123162,0.58731656,-9.468806196
74.9,8.800000191,333,22.23141289,17.33486748,-79.78243902,40.45821679,288.6507349,-0.107799873,-0.045087799,0.155479312,0.980903924,-0.039702706,9.364511055,2.857367903,0.092376158,0.063001305,0.08957883,-1.794934261,0.350570472,-9.656095437
75,9.300000191,337,22.33658409,17.05655479,-79.78244295,40.4582256,288.7551794,-0.105805159,-0.037824832,0.154535368,0.981577039,-0.11119179,9.477553266,2.761280941,0.044618845,-0.014629977,0.201293796,-1.582136541,-0.10471519,-9.73301322
75.2,9.5,338,22.26396561,16.78619385,-79.78244677,40.45823402,288.8087225,-0.112451337,-0.033163115,0.151484787,0.981482208,-0.148404283,9.57063282,2.700421516,0.101184003,-0.122452021,0.231259331,-1.364527295,0.098703814,-9.51556521
75.3,9.800000191,336,22.33533287,15.72860909,-79.78245479,40.45825152,288.9657755,-0.126935065,-0.02925862,0.148712099,0.980263352,-0.307383555,9.662599878,2.999559698,-0.06487415,-0.369759351,0.376533359,-1.452042279,-0.061091344,-9.437542888
75.5,9.899999619,337,22.16630554,20.49967384,-79.78246296,40.4582693,289.1059351,-0.13989304,-0.02951557,0.145928994,0.978909373,-0.334162058,9.788656442,3.126413588,0.039119758,0.004848553,-0.118792981,-1.794779748,0.226867618,-8.608619962
75.71,10.10000038,339,22.17506981,18.45606804,-79.78246694,40.45827807,289.1368437,-0.13431327,-0.029970706,0.146382868,0.979609013,-0.367399937,9.834912006,3.194201094,-0.037200302,0.129408196,0.049239591,-1.716617093,0.157200821,-9.042723684
75.8,10.10000038,340,22.23391724,17.49390221,-79.7824751,40.4582962,289.2617502,-0.104093164,-0.025449811,0.145732582,0.983503461,-0.343797382,10.0945582,2.760257589,-0.012163755,0.343615264,0.155609041,-1.693733576,0.180858729,-9.066506649
76,10.30000019,343,22.17256546,19.12401581,-79.78247913,40.45830512,289.2791548,-0.088635802,-0.023764802,0.145488173,0.985095084,-0.371107202,10.21900191,2.380045464,0.029205315,0.388910294,-0.091439389,-1.362164581,0.264205343,-9.309302924
